"","Party","2014","2012","2010"
"1","Afghanistan","Answer/report not provided","No","Answer/report not provided"
"2","Albania","Yes","Yes","Answer/report not provided"
"3","Algeria","Answer/report not provided","No","Answer/report not provided"
"4","Antigua and Barbuda","No","No","Answer/report not provided"
"5","Armenia","Yes","Yes","Yes"
"6","Australia","Yes","Yes","Yes"
"7","Austria","Yes","Yes","Answer/report not provided"
"8","Azerbaijan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"9","Bahamas","No","Answer/report not provided","Answer/report not provided"
"10","Bahrain (Kingdom of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"11","Bangladesh","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"12","Barbados","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"13","Belarus","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"14","Belgium","Yes","Yes","Yes"
"15","Belize","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"16","Benin","Yes","No","No"
"17","Bhutan","Answer/report not provided","No","Answer/report not provided"
"18","Bolivia","Answer/report not provided","Yes","Answer/report not provided"
"19","Bosnia and Herzegovina","Answer/report not provided","Yes","Answer/report not provided"
"20","Botswana","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"21","Brazil","Yes","Yes","Yes"
"22","Brunei Darussalam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"23","Bulgaria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"24","Burkina Faso","Answer/report not provided","No","Answer/report not provided"
"25","Burundi","Answer/report not provided","No","Answer/report not provided"
"26","Cambodia","No","No","No"
"27","Cameroon","No","Answer/report not provided","Answer/report not provided"
"28","Canada","Yes","Yes","Yes"
"29","Central African Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"30","Chad","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"31","Chile","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"32","China","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"33","Colombia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"34","Comoros","Answer/report not provided","Yes","No"
"35","Congo","Answer/report not provided","Yes","Answer/report not provided"
"36","Cook Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"37","Costa Rica","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"38","Côte d'Ivoire","No","No","Answer/report not provided"
"39","Croatia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"40","Cyprus","Answer/report not provided","Yes","Yes"
"41","Czech Republic","No","Answer/report not provided","Answer/report not provided"
"42","Democratic People's Republic of Korea","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"43","Democratic Republic of the Congo","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"44","Denmark","Yes","Yes","Yes"
"45","Djibouti","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"46","Ecuador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"47","Egypt","Yes","Answer/report not provided","No"
"48","El Salvador","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"49","Estonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"50","European Union","Yes","Yes","Yes"
"51","Fiji","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"52","Finland","Yes","Yes","Yes"
"53","France","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"54","Gabon","Answer/report not provided","No","Answer/report not provided"
"55","Gambia","Yes","No","Answer/report not provided"
"56","Georgia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"57","Germany","Yes","Yes","Yes"
"58","Ghana","Answer/report not provided","No","No"
"59","Greece","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"60","Grenada","No","Answer/report not provided","Answer/report not provided"
"61","Guatemala","Answer/report not provided","No","Answer/report not provided"
"62","Guyana","Answer/report not provided","No","No"
"63","Honduras","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"64","Hungary","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"65","Iceland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"66","India","Answer/report not provided","Answer/report not provided","Yes"
"67","Iran (Islamic Republic of)","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"68","Iraq","Yes","Yes","Answer/report not provided"
"69","Ireland","Yes","Yes","Yes"
"70","Israel","Answer/report not provided","No","Answer/report not provided"
"71","Italy","Yes","Yes","Answer/report not provided"
"72","Jamaica","No","Answer/report not provided","Answer/report not provided"
"73","Japan","Yes","Yes","Yes"
"74","Jordan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"75","Kazakhstan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"76","Kenya","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"77","Kiribati","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"78","Kuwait","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"79","Kyrgyzstan","Yes","Yes","Answer/report not provided"
"80","Lao People's Democratic Republic","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"81","Latvia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"82","Lebanon","Answer/report not provided","No","No"
"83","Lesotho","No","Answer/report not provided","No"
"84","Libyan Arab Jamahiriya","Answer/report not provided","Yes","Answer/report not provided"
"85","Lithuania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"86","Luxembourg","Yes","Yes","Yes"
"87","Madagascar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"88","Malaysia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"89","Maldives","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"90","Mali","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"91","Malta","Yes","Yes","Yes"
"92","Marshall Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"93","Mauritania","No","No","Answer/report not provided"
"94","Mauritius","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"95","Mexico","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"96","Micronesia (Federated States of)","Yes","Answer/report not provided","Answer/report not provided"
"97","Mongolia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"98","Montenegro","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"99","Myanmar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"100","Namibia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"101","Nauru","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"102","Nepal","Answer/report not provided","No","Answer/report not provided"
"103","Netherlands","Yes","Yes","Yes"
"104","New Zealand","Yes","Yes","Yes"
"105","Niger","Answer/report not provided","No","Answer/report not provided"
"106","Nigeria","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"107","Niue","Yes","Answer/report not provided","Yes"
"108","Norway","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"109","Oman","Answer/report not provided","No","No"
"110","Pakistan","No","No","Answer/report not provided"
"111","Palau","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"112","Panama","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"113","Papua New Guinea","No","Answer/report not provided","Answer/report not provided"
"114","Paraguay","No","No","Answer/report not provided"
"115","Peru","Yes","No","Answer/report not provided"
"116","Philippines","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"117","Poland","Yes","Answer/report not provided","Answer/report not provided"
"118","Portugal","Yes","Yes","Yes"
"119","Qatar","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"120","Republic of Korea","Yes","Yes","Yes"
"121","Republic of Moldova","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"122","Romania","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"123","Russian Federation","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"124","Rwanda","Answer/report not provided","Yes","Answer/report not provided"
"125","Saint Kitts and Nevis","Answer/report not provided","No","Answer/report not provided"
"126","Saint Lucia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"127","Saint Vincent and the Grenadines","Answer/report not provided","No","Answer/report not provided"
"128","Samoa","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"129","San Marino","Yes","Yes","Yes"
"130","Sao Tome and Principe","No","Answer/report not provided","Answer/report not provided"
"131","Saudi Arabia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"132","Senegal","No","No","Answer/report not provided"
"133","Serbia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"134","Seychelles","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"135","Sierra Leone","No","No","Answer/report not provided"
"136","Singapore","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"137","Slovakia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"138","Slovenia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"139","Solomon Islands","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"140","South Africa","Yes","Yes","Yes"
"141","Spain","Answer/report not provided","Yes","Yes"
"142","Sri Lanka","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"143","Sudan","Answer/report not provided","No","Answer/report not provided"
"144","Suriname","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"145","Swaziland","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"146","Sweden","Yes","Yes","Yes"
"147","Syrian Arab Republic","Answer/report not provided","Answer/report not provided","Yes"
"148","Tajikistan","No","Answer/report not provided","Answer/report not provided"
"149","Thailand","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"150","The former Yugoslav Republic of Macedonia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"151","Timor-Leste","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"152","Togo","No","Answer/report not provided","No"
"153","Tonga","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"154","Trinidad and Tobago","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"155","Tunisia","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"156","Turkey","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"157","Turkmenistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"158","Tuvalu","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"159","Uganda","No","No","Answer/report not provided"
"160","Ukraine","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"161","United Arab Emirates","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"162","United Kingdom","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"163","United Republic of Tanzania","No","No","Answer/report not provided"
"164","Uruguay","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"165","Uzbekistan","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"166","Vanuatu","Yes","Answer/report not provided","Answer/report not provided"
"167","Venezuela","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"168","Viet Nam","Answer/report not provided","Answer/report not provided","Answer/report not provided"
"169","Yemen","Yes","No","Answer/report not provided"
